Optical constants of hexahydrite (Mg SO_4 . 6 H_2 O); T = 120 K; averaged. Ref: Dalton; J. B.; and K. M. Pitman (2012); Low temperature optical constants of some hydrated sulfates relevant to planetary surfaces; J. Geophys. Res.
Wavelength (microns), n(lambda), k(lambda), n upper, k upper, n lower, k lower bound
1.446000E+00,1.444877E+00,5.352873E-05,1.444818E+00,7.721222E-05,1.444904E+00,4.269711E-05
1.447000E+00,1.444877E+00,5.401015E-05,1.444819E+00,7.792965E-05,1.444904E+00,4.307167E-05
1.448000E+00,1.444878E+00,5.446682E-05,1.444820E+00,7.860726E-05,1.444905E+00,4.342847E-05
1.449000E+00,1.444878E+00,5.490639E-05,1.444820E+00,7.925700E-05,1.444905E+00,4.377135E-05
1.450000E+00,1.444879E+00,5.532731E-05,1.444821E+00,7.988073E-05,1.444905E+00,4.409655E-05
1.451000E+00,1.444879E+00,5.572004E-05,1.444822E+00,8.046986E-05,1.444906E+00,4.440223E-05
1.452000E+00,1.444880E+00,5.609555E-05,1.444822E+00,8.102440E-05,1.444906E+00,4.469503E-05
1.453000E+00,1.444880E+00,5.645341E-05,1.444823E+00,8.155712E-05,1.444906E+00,4.497171E-05
1.454000E+00,1.444881E+00,5.680172E-05,1.444824E+00,8.207058E-05,1.444907E+00,4.523984E-05
1.455000E+00,1.444881E+00,5.711948E-05,1.444824E+00,8.254595E-05,1.444907E+00,4.549112E-05
1.456000E+00,1.444882E+00,5.741059E-05,1.444825E+00,8.297388E-05,1.444907E+00,4.571734E-05
1.457000E+00,1.444882E+00,5.770533E-05,1.444826E+00,8.340780E-05,1.444908E+00,4.594599E-05
1.458000E+00,1.444883E+00,5.799537E-05,1.444826E+00,8.383886E-05,1.444908E+00,4.617319E-05
1.459000E+00,1.444883E+00,5.825744E-05,1.444827E+00,8.422774E-05,1.444908E+00,4.637955E-05
1.460000E+00,1.444883E+00,5.852034E-05,1.444828E+00,8.461367E-05,1.444909E+00,4.658277E-05
1.461000E+00,1.444884E+00,5.877792E-05,1.444828E+00,8.499780E-05,1.444909E+00,4.678506E-05
1.462000E+00,1.444884E+00,5.901723E-05,1.444829E+00,8.535547E-05,1.444910E+00,4.697400E-05
1.463000E+00,1.444885E+00,5.924734E-05,1.444830E+00,8.568906E-05,1.444910E+00,4.715035E-05
1.464000E+00,1.444885E+00,5.946821E-05,1.444830E+00,8.601633E-05,1.444910E+00,4.732407E-05
1.465000E+00,1.444886E+00,5.969082E-05,1.444831E+00,8.634826E-05,1.444911E+00,4.749558E-05
1.466000E+00,1.444886E+00,5.990585E-05,1.444832E+00,8.667495E-05,1.444911E+00,4.766447E-05
1.467000E+00,1.444887E+00,6.009997E-05,1.444832E+00,8.696078E-05,1.444912E+00,4.781460E-05
1.468000E+00,1.444887E+00,6.025841E-05,1.444833E+00,8.720328E-05,1.444912E+00,4.793291E-05
1.469000E+00,1.444888E+00,6.040977E-05,1.444834E+00,8.743486E-05,1.444912E+00,4.804744E-05
1.470000E+00,1.444888E+00,6.052668E-05,1.444835E+00,8.761535E-05,1.444913E+00,4.813809E-05
1.471000E+00,1.444889E+00,6.057701E-05,1.444836E+00,8.769751E-05,1.444913E+00,4.817442E-05
1.472000E+00,1.444890E+00,6.059945E-05,1.444837E+00,8.773390E-05,1.444914E+00,4.818786E-05
1.473000E+00,1.444890E+00,6.057829E-05,1.444837E+00,8.769875E-05,1.444914E+00,4.817113E-05
1.474000E+00,1.444891E+00,6.050042E-05,1.444838E+00,8.759231E-05,1.444915E+00,4.810833E-05
1.475000E+00,1.444891E+00,6.039445E-05,1.444839E+00,8.743981E-05,1.444915E+00,4.802529E-05
1.476000E+00,1.444892E+00,6.025080E-05,1.444840E+00,8.722209E-05,1.444916E+00,4.791359E-05
1.477000E+00,1.444892E+00,6.006781E-05,1.444841E+00,8.695705E-05,1.444916E+00,4.776763E-05
1.478000E+00,1.444893E+00,5.985486E-05,1.444841E+00,8.664450E-05,1.444916E+00,4.759963E-05
1.479000E+00,1.444893E+00,5.961246E-05,1.444842E+00,8.628443E-05,1.444917E+00,4.740899E-05
1.480000E+00,1.444894E+00,5.934879E-05,1.444843E+00,8.590293E-05,1.444917E+00,4.720390E-05
1.481000E+00,1.444894E+00,5.908257E-05,1.444843E+00,8.550962E-05,1.444917E+00,4.699297E-05
1.482000E+00,1.444894E+00,5.878394E-05,1.444844E+00,8.506859E-05,1.444918E+00,4.676041E-05
1.483000E+00,1.444895E+00,5.846319E-05,1.444844E+00,8.459391E-05,1.444918E+00,4.650976E-05
1.484000E+00,1.444895E+00,5.814485E-05,1.444844E+00,8.412315E-05,1.444918E+00,4.625939E-05
1.485000E+00,1.444895E+00,5.780922E-05,1.444845E+00,8.362583E-05,1.444918E+00,4.599970E-05
1.486000E+00,1.444896E+00,5.746901E-05,1.444845E+00,8.312148E-05,1.444918E+00,4.573161E-05
1.487000E+00,1.444896E+00,5.713629E-05,1.444845E+00,8.263559E-05,1.444919E+00,4.547337E-05
1.488000E+00,1.444896E+00,5.680090E-05,1.444846E+00,8.213327E-05,1.444919E+00,4.520919E-05
1.489000E+00,1.444896E+00,5.647261E-05,1.444846E+00,8.164914E-05,1.444919E+00,4.495221E-05
1.490000E+00,1.444896E+00,5.615749E-05,1.444846E+00,8.118244E-05,1.444919E+00,4.470681E-05
1.491000E+00,1.444896E+00,5.584198E-05,1.444846E+00,8.071739E-05,1.444919E+00,4.446112E-05
1.492000E+00,1.444896E+00,5.552846E-05,1.444847E+00,8.025410E-05,1.444919E+00,4.421697E-05
1.493000E+00,1.444896E+00,5.521343E-05,1.444847E+00,7.979136E-05,1.444919E+00,4.396969E-05
1.494000E+00,1.444896E+00,5.488893E-05,1.444847E+00,7.931099E-05,1.444919E+00,4.371477E-05
1.495000E+00,1.444896E+00,5.457615E-05,1.444847E+00,7.884664E-05,1.444919E+00,4.347222E-05
1.496000E+00,1.444896E+00,5.426525E-05,1.444847E+00,7.838846E-05,1.444919E+00,4.322996E-05
1.497000E+00,1.444897E+00,5.396533E-05,1.444847E+00,7.794676E-05,1.444919E+00,4.299424E-05
1.498000E+00,1.444897E+00,5.368059E-05,1.444847E+00,7.752912E-05,1.444919E+00,4.277094E-05
1.499000E+00,1.444897E+00,5.340232E-05,1.444847E+00,7.711548E-05,1.444919E+00,4.255308E-05
1.500000E+00,1.444897E+00,5.312827E-05,1.444847E+00,7.671494E-05,1.444919E+00,4.233838E-05
1.501000E+00,1.444896E+00,5.286061E-05,1.444847E+00,7.631605E-05,1.444919E+00,4.213016E-05
1.502000E+00,1.444896E+00,5.260174E-05,1.444846E+00,7.593264E-05,1.444919E+00,4.192798E-05
1.503000E+00,1.444896E+00,5.234141E-05,1.444846E+00,7.554639E-05,1.444919E+00,4.172328E-05
1.504000E+00,1.444896E+00,5.207434E-05,1.444846E+00,7.514637E-05,1.444919E+00,4.151821E-05
1.505000E+00,1.444896E+00,5.183434E-05,1.444846E+00,7.478923E-05,1.444919E+00,4.133343E-05
1.506000E+00,1.444896E+00,5.160318E-05,1.444846E+00,7.444419E-05,1.444919E+00,4.115415E-05
1.507000E+00,1.444896E+00,5.135732E-05,1.444846E+00,7.407169E-05,1.444919E+00,4.096426E-05
1.508000E+00,1.444896E+00,5.113632E-05,1.444845E+00,7.373985E-05,1.444919E+00,4.079473E-05
1.509000E+00,1.444896E+00,5.093565E-05,1.444845E+00,7.344651E-05,1.444919E+00,4.063816E-05
1.510000E+00,1.444896E+00,5.073914E-05,1.444845E+00,7.314922E-05,1.444918E+00,4.048468E-05
1.511000E+00,1.444895E+00,5.056188E-05,1.444845E+00,7.288128E-05,1.444918E+00,4.034534E-05
1.512000E+00,1.444895E+00,5.038438E-05,1.444845E+00,7.261644E-05,1.444918E+00,4.020871E-05
1.513000E+00,1.444895E+00,5.021979E-05,1.444844E+00,7.237353E-05,1.444918E+00,4.008217E-05
1.514000E+00,1.444895E+00,5.007279E-05,1.444844E+00,7.215212E-05,1.444918E+00,3.996868E-05
1.515000E+00,1.444895E+00,4.992444E-05,1.444844E+00,7.193501E-05,1.444918E+00,3.985447E-05
1.516000E+00,1.444894E+00,4.979303E-05,1.444844E+00,7.173412E-05,1.444918E+00,3.975322E-05
1.517000E+00,1.444894E+00,4.966834E-05,1.444843E+00,7.154795E-05,1.444917E+00,3.965588E-05
1.518000E+00,1.444894E+00,4.954349E-05,1.444843E+00,7.136491E-05,1.444917E+00,3.956071E-05
1.519000E+00,1.444894E+00,4.943488E-05,1.444843E+00,7.119691E-05,1.444917E+00,3.947780E-05
1.520000E+00,1.444894E+00,4.933650E-05,1.444842E+00,7.105288E-05,1.444917E+00,3.940171E-05
1.521000E+00,1.444893E+00,4.924778E-05,1.444842E+00,7.091670E-05,1.444917E+00,3.933359E-05
1.522000E+00,1.444893E+00,4.915417E-05,1.444842E+00,7.077321E-05,1.444917E+00,3.926291E-05
1.523000E+00,1.444893E+00,4.905985E-05,1.444842E+00,7.062608E-05,1.444917E+00,3.919213E-05
1.524000E+00,1.444893E+00,4.898561E-05,1.444841E+00,7.050990E-05,1.444916E+00,3.913571E-05
1.525000E+00,1.444893E+00,4.891493E-05,1.444841E+00,7.040070E-05,1.444916E+00,3.908055E-05
1.526000E+00,1.444892E+00,4.884123E-05,1.444841E+00,7.028897E-05,1.444916E+00,3.902588E-05
1.527000E+00,1.444892E+00,4.877436E-05,1.444840E+00,7.019094E-05,1.444916E+00,3.897518E-05
1.528000E+00,1.444892E+00,4.870179E-05,1.444840E+00,7.007791E-05,1.444916E+00,3.892229E-05
1.529000E+00,1.444892E+00,4.863607E-05,1.444840E+00,6.997629E-05,1.444916E+00,3.886931E-05
1.530000E+00,1.444892E+00,4.857430E-05,1.444839E+00,6.988143E-05,1.444916E+00,3.882436E-05
1.531000E+00,1.444891E+00,4.851908E-05,1.444839E+00,6.979600E-05,1.444915E+00,3.878137E-05
1.532000E+00,1.444891E+00,4.847133E-05,1.444839E+00,6.972320E-05,1.444915E+00,3.874411E-05
1.533000E+00,1.444891E+00,4.842289E-05,1.444838E+00,6.965371E-05,1.444915E+00,3.870853E-05
1.534000E+00,1.444891E+00,4.839589E-05,1.444838E+00,6.960564E-05,1.444915E+00,3.868741E-05
1.535000E+00,1.444890E+00,4.837928E-05,1.444838E+00,6.958190E-05,1.444915E+00,3.867671E-05
1.536000E+00,1.444890E+00,4.837021E-05,1.444837E+00,6.956507E-05,1.444915E+00,3.867005E-05
1.537000E+00,1.444890E+00,4.837434E-05,1.444837E+00,6.956959E-05,1.444914E+00,3.867604E-05
1.538000E+00,1.444890E+00,4.837846E-05,1.444837E+00,6.957292E-05,1.444914E+00,3.867792E-05
1.539000E+00,1.444890E+00,4.838078E-05,1.444836E+00,6.957618E-05,1.444914E+00,3.868270E-05
1.540000E+00,1.444889E+00,4.839851E-05,1.444836E+00,6.960009E-05,1.444914E+00,3.869823E-05
1.541000E+00,1.444889E+00,4.842091E-05,1.444836E+00,6.962746E-05,1.444914E+00,3.871491E-05
1.542000E+00,1.444889E+00,4.843628E-05,1.444836E+00,6.964899E-05,1.444914E+00,3.872983E-05
1.543000E+00,1.444889E+00,4.845611E-05,1.444835E+00,6.967205E-05,1.444914E+00,3.874454E-05
1.544000E+00,1.444889E+00,4.847710E-05,1.444835E+00,6.970089E-05,1.444913E+00,3.876509E-05
1.545000E+00,1.444889E+00,4.849983E-05,1.444835E+00,6.973093E-05,1.444913E+00,3.878328E-05
1.546000E+00,1.444888E+00,4.852060E-05,1.444834E+00,6.975429E-05,1.444913E+00,3.880070E-05
1.547000E+00,1.444888E+00,4.853607E-05,1.444834E+00,6.977648E-05,1.444913E+00,3.881693E-05
1.548000E+00,1.444888E+00,4.856092E-05,1.444834E+00,6.980446E-05,1.444913E+00,3.883666E-05
1.549000E+00,1.444888E+00,4.858543E-05,1.444834E+00,6.983917E-05,1.444913E+00,3.885607E-05
1.550000E+00,1.444888E+00,4.861229E-05,1.444834E+00,6.987742E-05,1.444912E+00,3.887841E-05
1.551000E+00,1.444888E+00,4.864503E-05,1.444833E+00,6.992032E-05,1.444912E+00,3.890487E-05
1.552000E+00,1.444887E+00,4.867626E-05,1.444833E+00,6.996882E-05,1.444912E+00,3.892983E-05
1.553000E+00,1.444887E+00,4.870631E-05,1.444832E+00,7.001140E-05,1.444912E+00,3.895419E-05
1.554000E+00,1.444887E+00,4.874933E-05,1.444832E+00,7.007761E-05,1.444912E+00,3.898916E-05
1.555000E+00,1.444887E+00,4.879099E-05,1.444832E+00,7.013416E-05,1.444912E+00,3.902100E-05
1.556000E+00,1.444887E+00,4.882795E-05,1.444832E+00,7.018956E-05,1.444912E+00,3.905049E-05
1.557000E+00,1.444887E+00,4.887200E-05,1.444831E+00,7.025323E-05,1.444912E+00,3.908471E-05
1.558000E+00,1.444886E+00,4.891816E-05,1.444831E+00,7.032674E-05,1.444911E+00,3.911928E-05
1.559000E+00,1.444886E+00,4.896790E-05,1.444831E+00,7.040027E-05,1.444911E+00,3.915799E-05
1.560000E+00,1.444886E+00,4.900286E-05,1.444831E+00,7.045845E-05,1.444911E+00,3.918488E-05
1.561000E+00,1.444886E+00,4.903330E-05,1.444831E+00,7.049612E-05,1.444911E+00,3.921079E-05
1.562000E+00,1.444886E+00,4.908091E-05,1.444830E+00,7.056222E-05,1.444911E+00,3.924737E-05
1.563000E+00,1.444885E+00,4.912556E-05,1.444830E+00,7.063427E-05,1.444911E+00,3.928218E-05
1.564000E+00,1.444885E+00,4.915872E-05,1.444830E+00,7.068712E-05,1.444911E+00,3.931140E-05
1.565000E+00,1.444885E+00,4.920611E-05,1.444830E+00,7.075067E-05,1.444911E+00,3.934776E-05
1.566000E+00,1.444885E+00,4.925590E-05,1.444829E+00,7.082256E-05,1.444910E+00,3.938709E-05
1.567000E+00,1.444885E+00,4.928525E-05,1.444829E+00,7.086567E-05,1.444910E+00,3.941013E-05
1.568000E+00,1.444885E+00,4.931340E-05,1.444829E+00,7.090520E-05,1.444910E+00,3.943257E-05
1.569000E+00,1.444885E+00,4.935642E-05,1.444829E+00,7.096975E-05,1.444910E+00,3.946573E-05
1.570000E+00,1.444885E+00,4.940000E-05,1.444829E+00,7.103004E-05,1.444910E+00,3.950121E-05
1.571000E+00,1.444884E+00,4.942391E-05,1.444828E+00,7.106058E-05,1.444910E+00,3.952180E-05
1.572000E+00,1.444884E+00,4.945318E-05,1.444828E+00,7.109708E-05,1.444910E+00,3.954476E-05
1.573000E+00,1.444884E+00,4.949319E-05,1.444828E+00,7.115803E-05,1.444910E+00,3.957728E-05
1.574000E+00,1.444884E+00,4.951590E-05,1.444828E+00,7.118794E-05,1.444910E+00,3.959667E-05
1.575000E+00,1.444884E+00,4.951409E-05,1.444828E+00,7.117717E-05,1.444910E+00,3.959872E-05
1.576000E+00,1.444884E+00,4.953510E-05,1.444827E+00,7.120358E-05,1.444910E+00,3.961941E-05
1.577000E+00,1.444884E+00,4.955249E-05,1.444827E+00,7.122036E-05,1.444909E+00,3.963591E-05
1.578000E+00,1.444883E+00,4.958125E-05,1.444827E+00,7.126106E-05,1.444909E+00,3.965897E-05
1.579000E+00,1.444883E+00,4.962626E-05,1.444827E+00,7.132460E-05,1.444909E+00,3.969409E-05
1.580000E+00,1.444883E+00,4.966229E-05,1.444826E+00,7.137497E-05,1.444909E+00,3.972203E-05
1.581000E+00,1.444883E+00,4.970371E-05,1.444826E+00,7.143132E-05,1.444909E+00,3.975657E-05
1.582000E+00,1.444883E+00,4.974970E-05,1.444826E+00,7.150306E-05,1.444909E+00,3.979146E-05
1.583000E+00,1.444883E+00,4.979268E-05,1.444826E+00,7.156283E-05,1.444909E+00,3.982635E-05
1.584000E+00,1.444883E+00,4.983208E-05,1.444826E+00,7.162256E-05,1.444909E+00,3.985825E-05
1.585000E+00,1.444882E+00,4.988173E-05,1.444825E+00,7.169439E-05,1.444908E+00,3.989799E-05
1.586000E+00,1.444882E+00,4.992176E-05,1.444825E+00,7.175181E-05,1.444908E+00,3.993112E-05
1.587000E+00,1.444882E+00,4.995036E-05,1.444825E+00,7.178992E-05,1.444908E+00,3.995281E-05
1.588000E+00,1.444882E+00,4.998691E-05,1.444825E+00,7.184628E-05,1.444908E+00,3.998127E-05
1.589000E+00,1.444882E+00,5.003072E-05,1.444825E+00,7.190988E-05,1.444908E+00,4.001576E-05
1.590000E+00,1.444882E+00,5.006127E-05,1.444824E+00,7.195301E-05,1.444908E+00,4.003940E-05
1.591000E+00,1.444882E+00,5.008799E-05,1.444824E+00,7.198924E-05,1.444908E+00,4.005981E-05
1.592000E+00,1.444882E+00,5.010806E-05,1.444824E+00,7.202068E-05,1.444908E+00,4.007660E-05
1.593000E+00,1.444882E+00,5.012026E-05,1.444824E+00,7.203760E-05,1.444908E+00,4.008734E-05
1.594000E+00,1.444881E+00,5.012739E-05,1.444824E+00,7.204393E-05,1.444908E+00,4.009300E-05
1.595000E+00,1.444881E+00,5.013449E-05,1.444824E+00,7.205633E-05,1.444908E+00,4.009866E-05
1.596000E+00,1.444881E+00,5.013855E-05,1.444824E+00,7.206138E-05,1.444908E+00,4.010247E-05
1.597000E+00,1.444881E+00,5.012605E-05,1.444823E+00,7.203901E-05,1.444908E+00,4.009217E-05
1.598000E+00,1.444881E+00,5.011836E-05,1.444823E+00,7.203472E-05,1.444907E+00,4.008790E-05
1.599000E+00,1.444881E+00,5.012216E-05,1.444823E+00,7.204013E-05,1.444907E+00,4.008664E-05
1.600000E+00,1.444881E+00,5.010776E-05,1.444823E+00,7.202062E-05,1.444907E+00,4.007749E-05
1.601000E+00,1.444881E+00,5.008541E-05,1.444823E+00,7.198643E-05,1.444907E+00,4.005799E-05
1.602000E+00,1.444881E+00,5.005024E-05,1.444823E+00,7.193396E-05,1.444907E+00,4.003237E-05
1.603000E+00,1.444880E+00,5.001686E-05,1.444822E+00,7.188017E-05,1.444907E+00,4.000612E-05
1.604000E+00,1.444880E+00,4.999376E-05,1.444822E+00,7.184454E-05,1.444907E+00,3.998834E-05
1.605000E+00,1.444880E+00,4.996208E-05,1.444822E+00,7.179906E-05,1.444907E+00,3.996199E-05
1.606000E+00,1.444880E+00,4.992745E-05,1.444822E+00,7.174513E-05,1.444907E+00,3.993636E-05
1.607000E+00,1.444880E+00,4.989519E-05,1.444822E+00,7.170205E-05,1.444907E+00,3.991068E-05
1.608000E+00,1.444880E+00,4.985371E-05,1.444822E+00,7.163694E-05,1.444907E+00,3.987703E-05
1.609000E+00,1.444880E+00,4.979860E-05,1.444821E+00,7.155263E-05,1.444907E+00,3.983525E-05
1.610000E+00,1.444880E+00,4.973547E-05,1.444821E+00,7.146577E-05,1.444907E+00,3.978670E-05
1.611000E+00,1.444880E+00,4.966430E-05,1.444821E+00,7.136040E-05,1.444906E+00,3.973196E-05
1.612000E+00,1.444880E+00,4.959547E-05,1.444821E+00,7.125609E-05,1.444906E+00,3.967838E-05
1.613000E+00,1.444880E+00,4.953388E-05,1.444821E+00,7.116512E-05,1.444906E+00,3.962778E-05
1.614000E+00,1.444880E+00,4.946853E-05,1.444821E+00,7.106664E-05,1.444906E+00,3.957711E-05
1.615000E+00,1.444879E+00,4.939212E-05,1.444820E+00,7.095458E-05,1.444906E+00,3.951785E-05
1.616000E+00,1.444879E+00,4.930149E-05,1.444820E+00,7.081781E-05,1.444906E+00,3.944625E-05
1.617000E+00,1.444879E+00,4.921750E-05,1.444820E+00,7.069681E-05,1.444906E+00,3.938071E-05
1.618000E+00,1.444879E+00,4.912832E-05,1.444820E+00,7.056262E-05,1.444906E+00,3.931246E-05
1.619000E+00,1.444879E+00,4.902551E-05,1.444820E+00,7.040978E-05,1.444906E+00,3.923246E-05
1.620000E+00,1.444879E+00,4.892994E-05,1.444820E+00,7.027025E-05,1.444906E+00,3.915973E-05
1.621000E+00,1.444879E+00,4.881673E-05,1.444819E+00,7.010377E-05,1.444906E+00,3.907123E-05
1.622000E+00,1.444878E+00,4.868982E-05,1.444819E+00,6.991124E-05,1.444906E+00,3.896971E-05
1.623000E+00,1.444878E+00,4.858617E-05,1.444819E+00,6.975785E-05,1.444905E+00,3.888839E-05
1.624000E+00,1.444878E+00,4.848078E-05,1.444819E+00,6.960693E-05,1.444905E+00,3.880599E-05
1.625000E+00,1.444878E+00,4.834133E-05,1.444818E+00,6.940158E-05,1.444905E+00,3.869882E-05
1.626000E+00,1.444878E+00,4.820728E-05,1.444818E+00,6.920088E-05,1.444905E+00,3.859214E-05
1.627000E+00,1.444878E+00,4.809290E-05,1.444818E+00,6.903829E-05,1.444905E+00,3.850210E-05
1.628000E+00,1.444878E+00,4.796417E-05,1.444818E+00,6.884832E-05,1.444905E+00,3.840146E-05
1.629000E+00,1.444877E+00,4.783097E-05,1.444818E+00,6.865194E-05,1.444905E+00,3.829700E-05
1.630000E+00,1.444877E+00,4.770445E-05,1.444817E+00,6.846209E-05,1.444905E+00,3.819924E-05
1.631000E+00,1.444877E+00,4.754680E-05,1.444817E+00,6.822622E-05,1.444905E+00,3.807910E-05
1.632000E+00,1.444877E+00,4.738712E-05,1.444817E+00,6.798383E-05,1.444904E+00,3.795634E-05
1.633000E+00,1.444877E+00,4.723841E-05,1.444816E+00,6.776224E-05,1.444904E+00,3.784027E-05
1.634000E+00,1.444877E+00,4.707837E-05,1.444816E+00,6.752674E-05,1.444904E+00,3.771540E-05
1.635000E+00,1.444876E+00,4.691937E-05,1.444816E+00,6.728968E-05,1.444904E+00,3.759038E-05
1.636000E+00,1.444876E+00,4.675793E-05,1.444816E+00,6.704817E-05,1.444904E+00,3.746357E-05
1.637000E+00,1.444876E+00,4.658014E-05,1.444815E+00,6.678528E-05,1.444904E+00,3.732483E-05
1.638000E+00,1.444876E+00,4.641023E-05,1.444815E+00,6.653572E-05,1.444903E+00,3.719278E-05
1.639000E+00,1.444875E+00,4.625541E-05,1.444815E+00,6.630861E-05,1.444903E+00,3.707213E-05
1.640000E+00,1.444875E+00,4.609168E-05,1.444814E+00,6.606503E-05,1.444903E+00,3.694574E-05
1.641000E+00,1.444875E+00,4.591158E-05,1.444814E+00,6.579373E-05,1.444903E+00,3.680365E-05
1.642000E+00,1.444875E+00,4.572725E-05,1.444814E+00,6.552059E-05,1.444903E+00,3.666238E-05
1.643000E+00,1.444875E+00,4.557202E-05,1.444813E+00,6.529199E-05,1.444903E+00,3.653777E-05
1.644000E+00,1.444874E+00,4.538916E-05,1.444813E+00,6.502071E-05,1.444902E+00,3.639558E-05
1.645000E+00,1.444874E+00,4.519125E-05,1.444813E+00,6.472673E-05,1.444902E+00,3.624213E-05
1.646000E+00,1.444874E+00,4.501059E-05,1.444812E+00,6.445991E-05,1.444902E+00,3.609851E-05
1.647000E+00,1.444874E+00,4.481036E-05,1.444812E+00,6.416401E-05,1.444902E+00,3.594224E-05
1.648000E+00,1.444873E+00,4.461477E-05,1.444811E+00,6.387197E-05,1.444902E+00,3.578941E-05
1.649000E+00,1.444873E+00,4.445086E-05,1.444811E+00,6.363215E-05,1.444901E+00,3.566081E-05
1.650000E+00,1.444873E+00,4.426798E-05,1.444810E+00,6.336825E-05,1.444901E+00,3.551831E-05
1.651000E+00,1.444872E+00,4.405886E-05,1.444810E+00,6.305291E-05,1.444901E+00,3.535589E-05
1.652000E+00,1.444872E+00,4.386205E-05,1.444810E+00,6.276354E-05,1.444901E+00,3.520582E-05
1.653000E+00,1.444872E+00,4.368068E-05,1.444809E+00,6.249011E-05,1.444900E+00,3.506156E-05
1.654000E+00,1.444871E+00,4.348850E-05,1.444809E+00,6.220830E-05,1.444900E+00,3.491093E-05
1.655000E+00,1.444871E+00,4.330113E-05,1.444808E+00,6.193238E-05,1.444900E+00,3.476548E-05
1.656000E+00,1.444871E+00,4.311106E-05,1.444808E+00,6.165240E-05,1.444900E+00,3.461547E-05
1.657000E+00,1.444870E+00,4.291028E-05,1.444807E+00,6.135341E-05,1.444899E+00,3.446113E-05
1.658000E+00,1.444870E+00,4.272940E-05,1.444807E+00,6.108174E-05,1.444899E+00,3.431856E-05
1.659000E+00,1.444870E+00,4.255776E-05,1.444806E+00,6.082989E-05,1.444899E+00,3.418560E-05
1.660000E+00,1.444869E+00,4.237928E-05,1.444805E+00,6.056417E-05,1.444899E+00,3.404775E-05
1.661000E+00,1.444869E+00,4.220691E-05,1.444805E+00,6.030568E-05,1.444898E+00,3.391257E-05
1.662000E+00,1.444869E+00,4.205515E-05,1.444804E+00,6.008474E-05,1.444898E+00,3.379366E-05
1.663000E+00,1.444868E+00,4.189496E-05,1.444804E+00,5.984830E-05,1.444898E+00,3.366699E-05
1.664000E+00,1.444868E+00,4.174217E-05,1.444803E+00,5.962550E-05,1.444897E+00,3.354713E-05
1.665000E+00,1.444867E+00,4.160373E-05,1.444803E+00,5.942640E-05,1.444897E+00,3.343789E-05
1.666000E+00,1.444867E+00,4.147008E-05,1.444802E+00,5.923519E-05,1.444897E+00,3.333284E-05
1.667000E+00,1.444867E+00,4.133627E-05,1.444801E+00,5.903742E-05,1.444896E+00,3.322640E-05
1.668000E+00,1.444866E+00,4.120294E-05,1.444801E+00,5.884446E-05,1.444896E+00,3.312176E-05
1.669000E+00,1.444866E+00,4.108406E-05,1.444800E+00,5.866775E-05,1.444896E+00,3.302907E-05
1.670000E+00,1.444865E+00,4.096567E-05,1.444799E+00,5.849525E-05,1.444896E+00,3.293564E-05
1.671000E+00,1.444865E+00,4.083638E-05,1.444799E+00,5.830290E-05,1.444895E+00,3.283450E-05
1.672000E+00,1.444865E+00,4.071824E-05,1.444798E+00,5.813052E-05,1.444895E+00,3.274235E-05
1.673000E+00,1.444864E+00,4.061648E-05,1.444798E+00,5.798395E-05,1.444894E+00,3.266184E-05
1.674000E+00,1.444864E+00,4.050571E-05,1.444797E+00,5.782193E-05,1.444894E+00,3.257395E-05
1.675000E+00,1.444863E+00,4.038234E-05,1.444796E+00,5.764473E-05,1.444894E+00,3.247699E-05
1.676000E+00,1.444863E+00,4.028046E-05,1.444796E+00,5.749398E-05,1.444893E+00,3.239455E-05
1.677000E+00,1.444862E+00,4.019119E-05,1.444795E+00,5.736853E-05,1.444893E+00,3.232285E-05
1.678000E+00,1.444862E+00,4.009677E-05,1.444794E+00,5.722960E-05,1.444893E+00,3.224824E-05
1.679000E+00,1.444862E+00,4.000605E-05,1.444794E+00,5.709813E-05,1.444893E+00,3.217674E-05
1.680000E+00,1.444861E+00,3.992033E-05,1.444793E+00,5.697542E-05,1.444892E+00,3.210932E-05
1.681000E+00,1.444861E+00,3.983245E-05,1.444792E+00,5.684920E-05,1.444892E+00,3.203974E-05
1.682000E+00,1.444860E+00,3.974828E-05,1.444792E+00,5.672410E-05,1.444891E+00,3.197264E-05
1.683000E+00,1.444860E+00,3.967423E-05,1.444791E+00,5.661736E-05,1.444891E+00,3.191184E-05
1.684000E+00,1.444859E+00,3.959731E-05,1.444790E+00,5.650833E-05,1.444891E+00,3.185268E-05
1.685000E+00,1.444859E+00,3.951710E-05,1.444790E+00,5.638958E-05,1.444890E+00,3.178962E-05
1.686000E+00,1.444858E+00,3.943425E-05,1.444789E+00,5.626811E-05,1.444890E+00,3.172392E-05
1.687000E+00,1.444858E+00,3.934908E-05,1.444788E+00,5.614107E-05,1.444890E+00,3.165914E-05
1.688000E+00,1.444858E+00,3.927020E-05,1.444788E+00,5.602475E-05,1.444890E+00,3.159653E-05
1.689000E+00,1.444857E+00,3.918674E-05,1.444787E+00,5.589803E-05,1.444889E+00,3.153095E-05
1.690000E+00,1.444857E+00,3.911188E-05,1.444787E+00,5.579073E-05,1.444889E+00,3.147496E-05
1.691000E+00,1.444856E+00,3.905104E-05,1.444786E+00,5.570126E-05,1.444888E+00,3.142628E-05
1.692000E+00,1.444856E+00,3.898370E-05,1.444785E+00,5.560139E-05,1.444888E+00,3.137274E-05
