Optical constants of bloedite (Na_2 Mg(SO_4)_2 . 4 H_2 O); T = 120 K; averaged. Ref: Dalton; J. B.; and K. M. Pitman (2012); Low temperature optical constants of some hydrated sulfates relevant to planetary surfaces; J. Geophys. Res.
Wavelength (microns), n(lambda), k(lambda), n upper, k upper, n lower, k lower bound
1.442000E+00,1.484753E+00,5.667251E-05,1.484840E+00,3.637146E-05,1.484636E+00,8.205570E-05
1.443000E+00,1.484753E+00,5.835075E-05,1.484840E+00,3.747494E-05,1.484637E+00,8.453010E-05
1.444000E+00,1.484752E+00,6.000244E-05,1.484840E+00,3.856478E-05,1.484635E+00,8.696372E-05
1.445000E+00,1.484752E+00,6.171280E-05,1.484840E+00,3.967305E-05,1.484635E+00,8.945493E-05
1.446000E+00,1.484753E+00,6.347477E-05,1.484840E+00,4.079591E-05,1.484636E+00,9.202401E-05
1.447000E+00,1.484753E+00,6.522562E-05,1.484841E+00,4.191557E-05,1.484637E+00,9.457429E-05
1.448000E+00,1.484753E+00,6.691304E-05,1.484840E+00,4.299238E-05,1.484636E+00,9.702483E-05
1.449000E+00,1.484753E+00,6.853764E-05,1.484841E+00,4.402535E-05,1.484637E+00,9.942347E-05
1.450000E+00,1.484754E+00,7.012451E-05,1.484841E+00,4.503521E-05,1.484638E+00,1.017569E-04
1.451000E+00,1.484755E+00,7.164245E-05,1.484842E+00,4.600507E-05,1.484640E+00,1.039881E-04
1.452000E+00,1.484755E+00,7.303057E-05,1.484842E+00,4.688626E-05,1.484639E+00,1.060332E-04
1.453000E+00,1.484756E+00,7.436294E-05,1.484843E+00,4.773199E-05,1.484641E+00,1.079948E-04
1.454000E+00,1.484756E+00,7.563070E-05,1.484843E+00,4.854226E-05,1.484642E+00,1.098573E-04
1.455000E+00,1.484757E+00,7.680436E-05,1.484844E+00,4.928430E-05,1.484643E+00,1.115867E-04
1.456000E+00,1.484758E+00,7.789535E-05,1.484844E+00,4.997958E-05,1.484644E+00,1.132000E-04
1.457000E+00,1.484759E+00,7.890407E-05,1.484844E+00,5.062635E-05,1.484645E+00,1.146785E-04
1.458000E+00,1.484760E+00,7.982555E-05,1.484845E+00,5.120314E-05,1.484646E+00,1.160439E-04
1.459000E+00,1.484760E+00,8.068501E-05,1.484846E+00,5.174733E-05,1.484648E+00,1.173202E-04
1.460000E+00,1.484761E+00,8.147104E-05,1.484846E+00,5.224538E-05,1.484649E+00,1.184726E-04
1.461000E+00,1.484762E+00,8.217651E-05,1.484847E+00,5.268248E-05,1.484650E+00,1.195194E-04
1.462000E+00,1.484763E+00,8.283288E-05,1.484847E+00,5.309454E-05,1.484651E+00,1.205009E-04
1.463000E+00,1.484764E+00,8.343505E-05,1.484848E+00,5.346875E-05,1.484653E+00,1.213875E-04
1.464000E+00,1.484765E+00,8.390655E-05,1.484848E+00,5.376310E-05,1.484654E+00,1.220928E-04
1.465000E+00,1.484766E+00,8.430849E-05,1.484849E+00,5.401773E-05,1.484655E+00,1.226965E-04
1.466000E+00,1.484766E+00,8.468424E-05,1.484849E+00,5.425376E-05,1.484656E+00,1.232564E-04
1.467000E+00,1.484767E+00,8.499190E-05,1.484850E+00,5.443823E-05,1.484658E+00,1.237150E-04
1.468000E+00,1.484768E+00,8.523303E-05,1.484850E+00,5.458724E-05,1.484658E+00,1.240806E-04
1.469000E+00,1.484769E+00,8.541258E-05,1.484851E+00,5.470019E-05,1.484660E+00,1.243490E-04
1.470000E+00,1.484769E+00,8.554410E-05,1.484851E+00,5.477734E-05,1.484661E+00,1.245495E-04
1.471000E+00,1.484770E+00,8.563439E-05,1.484852E+00,5.482998E-05,1.484662E+00,1.246786E-04
1.472000E+00,1.484771E+00,8.568820E-05,1.484852E+00,5.486226E-05,1.484662E+00,1.247623E-04
1.473000E+00,1.484771E+00,8.569304E-05,1.484853E+00,5.486350E-05,1.484663E+00,1.247735E-04
1.474000E+00,1.484772E+00,8.565758E-05,1.484853E+00,5.483785E-05,1.484664E+00,1.247131E-04
1.475000E+00,1.484772E+00,8.560828E-05,1.484853E+00,5.480964E-05,1.484665E+00,1.246455E-04
1.476000E+00,1.484773E+00,8.558335E-05,1.484854E+00,5.478958E-05,1.484665E+00,1.246068E-04
1.477000E+00,1.484773E+00,8.554600E-05,1.484854E+00,5.476388E-05,1.484666E+00,1.245432E-04
1.478000E+00,1.484773E+00,8.549290E-05,1.484854E+00,5.472921E-05,1.484666E+00,1.244660E-04
1.479000E+00,1.484774E+00,8.542916E-05,1.484854E+00,5.468952E-05,1.484667E+00,1.243714E-04
1.480000E+00,1.484774E+00,8.537198E-05,1.484854E+00,5.465312E-05,1.484667E+00,1.242877E-04
1.481000E+00,1.484774E+00,8.533250E-05,1.484854E+00,5.463223E-05,1.484668E+00,1.242420E-04
1.482000E+00,1.484774E+00,8.531538E-05,1.484854E+00,5.461518E-05,1.484668E+00,1.242107E-04
1.483000E+00,1.484774E+00,8.530378E-05,1.484855E+00,5.460484E-05,1.484668E+00,1.241949E-04
1.484000E+00,1.484775E+00,8.529761E-05,1.484855E+00,5.459935E-05,1.484669E+00,1.241969E-04
1.485000E+00,1.484775E+00,8.529559E-05,1.484855E+00,5.459467E-05,1.484669E+00,1.241929E-04
1.486000E+00,1.484775E+00,8.530253E-05,1.484855E+00,5.459222E-05,1.484669E+00,1.242069E-04
1.487000E+00,1.484775E+00,8.530534E-05,1.484855E+00,5.459131E-05,1.484669E+00,1.242179E-04
1.488000E+00,1.484775E+00,8.527041E-05,1.484855E+00,5.456620E-05,1.484670E+00,1.241775E-04
1.489000E+00,1.484776E+00,8.523085E-05,1.484855E+00,5.453539E-05,1.484670E+00,1.241211E-04
1.490000E+00,1.484776E+00,8.520400E-05,1.484856E+00,5.451052E-05,1.484670E+00,1.240865E-04
1.491000E+00,1.484776E+00,8.518018E-05,1.484856E+00,5.448533E-05,1.484671E+00,1.240582E-04
1.492000E+00,1.484776E+00,8.513819E-05,1.484856E+00,5.445105E-05,1.484671E+00,1.240071E-04
1.493000E+00,1.484776E+00,8.503745E-05,1.484856E+00,5.438186E-05,1.484671E+00,1.238645E-04
1.494000E+00,1.484777E+00,8.490379E-05,1.484856E+00,5.428892E-05,1.484671E+00,1.236707E-04
1.495000E+00,1.484777E+00,8.471776E-05,1.484856E+00,5.416523E-05,1.484672E+00,1.233971E-04
1.496000E+00,1.484777E+00,8.452294E-05,1.484856E+00,5.403967E-05,1.484672E+00,1.231204E-04
1.497000E+00,1.484777E+00,8.430226E-05,1.484856E+00,5.389403E-05,1.484672E+00,1.227903E-04
1.498000E+00,1.484777E+00,8.404600E-05,1.484856E+00,5.373115E-05,1.484672E+00,1.224233E-04
1.499000E+00,1.484777E+00,8.376434E-05,1.484856E+00,5.355664E-05,1.484672E+00,1.220171E-04
1.500000E+00,1.484777E+00,8.348855E-05,1.484856E+00,5.338026E-05,1.484672E+00,1.216143E-04
1.501000E+00,1.484777E+00,8.318054E-05,1.484856E+00,5.318658E-05,1.484672E+00,1.211631E-04
1.502000E+00,1.484777E+00,8.289755E-05,1.484856E+00,5.300786E-05,1.484672E+00,1.207527E-04
1.503000E+00,1.484777E+00,8.264741E-05,1.484856E+00,5.284843E-05,1.484672E+00,1.203840E-04
1.504000E+00,1.484777E+00,8.237291E-05,1.484856E+00,5.267511E-05,1.484672E+00,1.199873E-04
1.505000E+00,1.484777E+00,8.209292E-05,1.484856E+00,5.249643E-05,1.484672E+00,1.195633E-04
1.506000E+00,1.484777E+00,8.185659E-05,1.484856E+00,5.234675E-05,1.484671E+00,1.192194E-04
1.507000E+00,1.484776E+00,8.164168E-05,1.484856E+00,5.220946E-05,1.484671E+00,1.189023E-04
1.508000E+00,1.484776E+00,8.142376E-05,1.484856E+00,5.206929E-05,1.484670E+00,1.185764E-04
1.509000E+00,1.484776E+00,8.125569E-05,1.484855E+00,5.196419E-05,1.484670E+00,1.183253E-04
1.510000E+00,1.484775E+00,8.110113E-05,1.484855E+00,5.186468E-05,1.484670E+00,1.181105E-04
1.511000E+00,1.484775E+00,8.095142E-05,1.484855E+00,5.176902E-05,1.484669E+00,1.178867E-04
1.512000E+00,1.484775E+00,8.086262E-05,1.484855E+00,5.170795E-05,1.484669E+00,1.177523E-04
1.513000E+00,1.484775E+00,8.078283E-05,1.484855E+00,5.165483E-05,1.484669E+00,1.176384E-04
1.514000E+00,1.484774E+00,8.069410E-05,1.484855E+00,5.159393E-05,1.484668E+00,1.175085E-04
1.515000E+00,1.484774E+00,8.063018E-05,1.484854E+00,5.155331E-05,1.484668E+00,1.174137E-04
1.516000E+00,1.484774E+00,8.057069E-05,1.484854E+00,5.151147E-05,1.484668E+00,1.173278E-04
1.517000E+00,1.484774E+00,8.050768E-05,1.484854E+00,5.146842E-05,1.484667E+00,1.172350E-04
1.518000E+00,1.484774E+00,8.045039E-05,1.484854E+00,5.142885E-05,1.484667E+00,1.171489E-04
1.519000E+00,1.484773E+00,8.038836E-05,1.484854E+00,5.138806E-05,1.484666E+00,1.170581E-04
1.520000E+00,1.484773E+00,8.029615E-05,1.484854E+00,5.132865E-05,1.484666E+00,1.169207E-04
1.521000E+00,1.484773E+00,8.019374E-05,1.484854E+00,5.126608E-05,1.484666E+00,1.167802E-04
1.522000E+00,1.484773E+00,8.012353E-05,1.484854E+00,5.122015E-05,1.484665E+00,1.166762E-04
1.523000E+00,1.484772E+00,8.002770E-05,1.484853E+00,5.115793E-05,1.484664E+00,1.165351E-04
1.524000E+00,1.484772E+00,7.990244E-05,1.484853E+00,5.108078E-05,1.484664E+00,1.163540E-04
1.525000E+00,1.484772E+00,7.979896E-05,1.484853E+00,5.101394E-05,1.484664E+00,1.162026E-04
1.526000E+00,1.484771E+00,7.970586E-05,1.484853E+00,5.095293E-05,1.484663E+00,1.160628E-04
1.527000E+00,1.484771E+00,7.962205E-05,1.484853E+00,5.089662E-05,1.484663E+00,1.159333E-04
1.528000E+00,1.484771E+00,7.951487E-05,1.484852E+00,5.082977E-05,1.484663E+00,1.157779E-04
1.529000E+00,1.484770E+00,7.936722E-05,1.484852E+00,5.073995E-05,1.484662E+00,1.155577E-04
1.530000E+00,1.484770E+00,7.923978E-05,1.484852E+00,5.066112E-05,1.484661E+00,1.153611E-04
1.531000E+00,1.484769E+00,7.912957E-05,1.484851E+00,5.059264E-05,1.484661E+00,1.151920E-04
1.532000E+00,1.484769E+00,7.902570E-05,1.484851E+00,5.052712E-05,1.484660E+00,1.150373E-04
1.533000E+00,1.484768E+00,7.896213E-05,1.484851E+00,5.048854E-05,1.484659E+00,1.149425E-04
1.534000E+00,1.484768E+00,7.889368E-05,1.484850E+00,5.044871E-05,1.484658E+00,1.148289E-04
1.535000E+00,1.484767E+00,7.883414E-05,1.484850E+00,5.041486E-05,1.484658E+00,1.147461E-04
1.536000E+00,1.484767E+00,7.884469E-05,1.484850E+00,5.041856E-05,1.484657E+00,1.147451E-04
1.537000E+00,1.484767E+00,7.888670E-05,1.484849E+00,5.044672E-05,1.484656E+00,1.148046E-04
1.538000E+00,1.484766E+00,7.895991E-05,1.484849E+00,5.049209E-05,1.484655E+00,1.149117E-04
1.539000E+00,1.484765E+00,7.903278E-05,1.484849E+00,5.054063E-05,1.484654E+00,1.150173E-04
1.540000E+00,1.484765E+00,7.914777E-05,1.484848E+00,5.061022E-05,1.484654E+00,1.151837E-04
1.541000E+00,1.484764E+00,7.931382E-05,1.484848E+00,5.071330E-05,1.484653E+00,1.154258E-04
1.542000E+00,1.484764E+00,7.947833E-05,1.484848E+00,5.081710E-05,1.484652E+00,1.156723E-04
1.543000E+00,1.484763E+00,7.965579E-05,1.484847E+00,5.093150E-05,1.484652E+00,1.159376E-04
1.544000E+00,1.484763E+00,7.986162E-05,1.484847E+00,5.106247E-05,1.484651E+00,1.162432E-04
1.545000E+00,1.484763E+00,8.009991E-05,1.484847E+00,5.120824E-05,1.484651E+00,1.165988E-04
1.546000E+00,1.484762E+00,8.034546E-05,1.484847E+00,5.136354E-05,1.484650E+00,1.169618E-04
1.547000E+00,1.484762E+00,8.056254E-05,1.484846E+00,5.150315E-05,1.484649E+00,1.172988E-04
1.548000E+00,1.484761E+00,8.075128E-05,1.484846E+00,5.162142E-05,1.484649E+00,1.175865E-04
1.549000E+00,1.484761E+00,8.092024E-05,1.484846E+00,5.172805E-05,1.484648E+00,1.178416E-04
1.550000E+00,1.484761E+00,8.108927E-05,1.484846E+00,5.183590E-05,1.484648E+00,1.180980E-04
1.551000E+00,1.484761E+00,8.126412E-05,1.484846E+00,5.193774E-05,1.484648E+00,1.183626E-04
1.552000E+00,1.484761E+00,8.136611E-05,1.484846E+00,5.200316E-05,1.484648E+00,1.185215E-04
1.553000E+00,1.484760E+00,8.136316E-05,1.484846E+00,5.200249E-05,1.484647E+00,1.185166E-04
1.554000E+00,1.484760E+00,8.133187E-05,1.484845E+00,5.198296E-05,1.484647E+00,1.184762E-04
1.555000E+00,1.484760E+00,8.129577E-05,1.484845E+00,5.195983E-05,1.484647E+00,1.184285E-04
1.556000E+00,1.484760E+00,8.119251E-05,1.484845E+00,5.189204E-05,1.484646E+00,1.182618E-04
1.557000E+00,1.484759E+00,8.105364E-05,1.484845E+00,5.180642E-05,1.484646E+00,1.180605E-04
1.558000E+00,1.484759E+00,8.090512E-05,1.484844E+00,5.170766E-05,1.484646E+00,1.178376E-04
1.559000E+00,1.484759E+00,8.073490E-05,1.484844E+00,5.160508E-05,1.484645E+00,1.175810E-04
1.560000E+00,1.484758E+00,8.050161E-05,1.484844E+00,5.146320E-05,1.484644E+00,1.172329E-04
1.561000E+00,1.484758E+00,8.029639E-05,1.484844E+00,5.133415E-05,1.484644E+00,1.169292E-04
1.562000E+00,1.484758E+00,8.008543E-05,1.484843E+00,5.120540E-05,1.484643E+00,1.166137E-04
1.563000E+00,1.484757E+00,7.990913E-05,1.484843E+00,5.109602E-05,1.484642E+00,1.163493E-04
1.564000E+00,1.484756E+00,7.969576E-05,1.484843E+00,5.096749E-05,1.484641E+00,1.160275E-04
1.565000E+00,1.484756E+00,7.956262E-05,1.484842E+00,5.088603E-05,1.484640E+00,1.158320E-04
1.566000E+00,1.484755E+00,7.952080E-05,1.484842E+00,5.085798E-05,1.484639E+00,1.157635E-04
1.567000E+00,1.484754E+00,7.947531E-05,1.484842E+00,5.082750E-05,1.484638E+00,1.156900E-04
1.568000E+00,1.484753E+00,7.943319E-05,1.484841E+00,5.080278E-05,1.484637E+00,1.156270E-04
1.569000E+00,1.484753E+00,7.944224E-05,1.484841E+00,5.080785E-05,1.484636E+00,1.156305E-04
1.570000E+00,1.484752E+00,7.948818E-05,1.484840E+00,5.083554E-05,1.484635E+00,1.157031E-04
1.571000E+00,1.484751E+00,7.955175E-05,1.484840E+00,5.087492E-05,1.484634E+00,1.157885E-04
1.572000E+00,1.484751E+00,7.963840E-05,1.484839E+00,5.092779E-05,1.484633E+00,1.159090E-04
1.573000E+00,1.484750E+00,7.975372E-05,1.484839E+00,5.099978E-05,1.484632E+00,1.160772E-04
1.574000E+00,1.484749E+00,7.990821E-05,1.484838E+00,5.109836E-05,1.484631E+00,1.163014E-04
1.575000E+00,1.484748E+00,8.006352E-05,1.484838E+00,5.119652E-05,1.484630E+00,1.165265E-04
1.576000E+00,1.484748E+00,8.022013E-05,1.484837E+00,5.129653E-05,1.484629E+00,1.167469E-04
1.577000E+00,1.484747E+00,8.040860E-05,1.484837E+00,5.141521E-05,1.484628E+00,1.170232E-04
1.578000E+00,1.484746E+00,8.061028E-05,1.484836E+00,5.154217E-05,1.484627E+00,1.173103E-04
1.579000E+00,1.484745E+00,8.082883E-05,1.484836E+00,5.168601E-05,1.484626E+00,1.176384E-04
1.580000E+00,1.484745E+00,8.108422E-05,1.484836E+00,5.184500E-05,1.484625E+00,1.180130E-04
1.581000E+00,1.484744E+00,8.135766E-05,1.484835E+00,5.202076E-05,1.484623E+00,1.184083E-04
1.582000E+00,1.484744E+00,8.166017E-05,1.484835E+00,5.221106E-05,1.484623E+00,1.188614E-04
1.583000E+00,1.484743E+00,8.195394E-05,1.484834E+00,5.239969E-05,1.484622E+00,1.192868E-04
1.584000E+00,1.484742E+00,8.224574E-05,1.484834E+00,5.258991E-05,1.484621E+00,1.197224E-04
1.585000E+00,1.484741E+00,8.255951E-05,1.484834E+00,5.278750E-05,1.484620E+00,1.201825E-04
1.586000E+00,1.484741E+00,8.287762E-05,1.484833E+00,5.299297E-05,1.484619E+00,1.206508E-04
1.587000E+00,1.484740E+00,8.321019E-05,1.484833E+00,5.320676E-05,1.484617E+00,1.211361E-04
1.588000E+00,1.484739E+00,8.354190E-05,1.484832E+00,5.341710E-05,1.484617E+00,1.216242E-04
1.589000E+00,1.484739E+00,8.391280E-05,1.484832E+00,5.365083E-05,1.484616E+00,1.221614E-04
1.590000E+00,1.484738E+00,8.430612E-05,1.484831E+00,5.390084E-05,1.484615E+00,1.227405E-04
1.591000E+00,1.484738E+00,8.472521E-05,1.484831E+00,5.416495E-05,1.484614E+00,1.233515E-04
1.592000E+00,1.484737E+00,8.516004E-05,1.484830E+00,5.443862E-05,1.484613E+00,1.239955E-04
1.593000E+00,1.484736E+00,8.559232E-05,1.484830E+00,5.471137E-05,1.484612E+00,1.246214E-04
1.594000E+00,1.484736E+00,8.602862E-05,1.484829E+00,5.499222E-05,1.484611E+00,1.252673E-04
1.595000E+00,1.484735E+00,8.644989E-05,1.484829E+00,5.525904E-05,1.484610E+00,1.258779E-04
1.596000E+00,1.484735E+00,8.684963E-05,1.484829E+00,5.551565E-05,1.484609E+00,1.264598E-04
1.597000E+00,1.484734E+00,8.729455E-05,1.484828E+00,5.580402E-05,1.484609E+00,1.271149E-04
1.598000E+00,1.484733E+00,8.774266E-05,1.484828E+00,5.609051E-05,1.484608E+00,1.277711E-04
1.599000E+00,1.484733E+00,8.816498E-05,1.484828E+00,5.636318E-05,1.484607E+00,1.283895E-04
1.600000E+00,1.484733E+00,8.862045E-05,1.484828E+00,5.665429E-05,1.484607E+00,1.290524E-04
1.601000E+00,1.484732E+00,8.907653E-05,1.484827E+00,5.694699E-05,1.484606E+00,1.297256E-04
1.602000E+00,1.484732E+00,8.949898E-05,1.484827E+00,5.722294E-05,1.484605E+00,1.303425E-04
1.603000E+00,1.484731E+00,8.993767E-05,1.484826E+00,5.750643E-05,1.484604E+00,1.309842E-04
1.604000E+00,1.484730E+00,9.042430E-05,1.484826E+00,5.781582E-05,1.484603E+00,1.316974E-04
1.605000E+00,1.484730E+00,9.090401E-05,1.484826E+00,5.812417E-05,1.484602E+00,1.324001E-04
1.606000E+00,1.484729E+00,9.137196E-05,1.484826E+00,5.842424E-05,1.484602E+00,1.330865E-04
1.607000E+00,1.484729E+00,9.186121E-05,1.484825E+00,5.873686E-05,1.484601E+00,1.338005E-04
1.608000E+00,1.484728E+00,9.235899E-05,1.484825E+00,5.905172E-05,1.484600E+00,1.345258E-04
1.609000E+00,1.484728E+00,9.283036E-05,1.484825E+00,5.935584E-05,1.484600E+00,1.352175E-04
1.610000E+00,1.484727E+00,9.330698E-05,1.484824E+00,5.966015E-05,1.484599E+00,1.359050E-04
1.611000E+00,1.484727E+00,9.377120E-05,1.484824E+00,5.996040E-05,1.484598E+00,1.365900E-04
1.612000E+00,1.484727E+00,9.423333E-05,1.484824E+00,6.025601E-05,1.484598E+00,1.372610E-04
1.613000E+00,1.484726E+00,9.469710E-05,1.484824E+00,6.055363E-05,1.484598E+00,1.379375E-04
1.614000E+00,1.484726E+00,9.518513E-05,1.484823E+00,6.086553E-05,1.484597E+00,1.386557E-04
1.615000E+00,1.484726E+00,9.571773E-05,1.484823E+00,6.120162E-05,1.484596E+00,1.394334E-04
1.616000E+00,1.484725E+00,9.620647E-05,1.484823E+00,6.150956E-05,1.484595E+00,1.401454E-04
1.617000E+00,1.484725E+00,9.663214E-05,1.484823E+00,6.178246E-05,1.484595E+00,1.407627E-04
1.618000E+00,1.484725E+00,9.708279E-05,1.484822E+00,6.206911E-05,1.484595E+00,1.414199E-04
1.619000E+00,1.484724E+00,9.754221E-05,1.484822E+00,6.236069E-05,1.484594E+00,1.420873E-04
1.620000E+00,1.484724E+00,9.796562E-05,1.484822E+00,6.262958E-05,1.484594E+00,1.426969E-04
1.621000E+00,1.484723E+00,9.837957E-05,1.484822E+00,6.289747E-05,1.484593E+00,1.432996E-04
1.622000E+00,1.484723E+00,9.877902E-05,1.484822E+00,6.315565E-05,1.484593E+00,1.438905E-04
1.623000E+00,1.484723E+00,9.916488E-05,1.484822E+00,6.340869E-05,1.484592E+00,1.444471E-04
1.624000E+00,1.484722E+00,9.957940E-05,1.484821E+00,6.367548E-05,1.484592E+00,1.450534E-04
1.625000E+00,1.484722E+00,1.000261E-04,1.484821E+00,6.396505E-05,1.484591E+00,1.457094E-04
1.626000E+00,1.484722E+00,1.004081E-04,1.484821E+00,6.421062E-05,1.484591E+00,1.462774E-04
1.627000E+00,1.484722E+00,1.007433E-04,1.484821E+00,6.443228E-05,1.484590E+00,1.467594E-04
1.628000E+00,1.484721E+00,1.011304E-04,1.484820E+00,6.468465E-05,1.484590E+00,1.473255E-04
1.629000E+00,1.484721E+00,1.015245E-04,1.484820E+00,6.493514E-05,1.484589E+00,1.479037E-04
1.630000E+00,1.484720E+00,1.019040E-04,1.484820E+00,6.518213E-05,1.484589E+00,1.484602E-04
1.631000E+00,1.484720E+00,1.023333E-04,1.484820E+00,6.545027E-05,1.484588E+00,1.490789E-04
1.632000E+00,1.484720E+00,1.026953E-04,1.484820E+00,6.568433E-05,1.484588E+00,1.496108E-04
1.633000E+00,1.484720E+00,1.030303E-04,1.484819E+00,6.590063E-05,1.484587E+00,1.500910E-04
1.634000E+00,1.484719E+00,1.034446E-04,1.484819E+00,6.616012E-05,1.484587E+00,1.506929E-04
1.635000E+00,1.484719E+00,1.038463E-04,1.484819E+00,6.641120E-05,1.484586E+00,1.512748E-04
1.636000E+00,1.484718E+00,1.041912E-04,1.484819E+00,6.663391E-05,1.484586E+00,1.517829E-04
1.637000E+00,1.484718E+00,1.045461E-04,1.484818E+00,6.686148E-05,1.484585E+00,1.523010E-04
1.638000E+00,1.484718E+00,1.048988E-04,1.484818E+00,6.708552E-05,1.484585E+00,1.528122E-04
1.639000E+00,1.484718E+00,1.052170E-04,1.484818E+00,6.729605E-05,1.484585E+00,1.532915E-04
1.640000E+00,1.484717E+00,1.055317E-04,1.484818E+00,6.749796E-05,1.484584E+00,1.537462E-04
1.641000E+00,1.484717E+00,1.058935E-04,1.484818E+00,6.772569E-05,1.484584E+00,1.542656E-04
1.642000E+00,1.484717E+00,1.062181E-04,1.484817E+00,6.793989E-05,1.484583E+00,1.547456E-04
1.643000E+00,1.484716E+00,1.064970E-04,1.484817E+00,6.812190E-05,1.484583E+00,1.551514E-04
1.644000E+00,1.484716E+00,1.068603E-04,1.484817E+00,6.835084E-05,1.484582E+00,1.556878E-04
1.645000E+00,1.484716E+00,1.072003E-04,1.484817E+00,6.857120E-05,1.484582E+00,1.561823E-04
1.646000E+00,1.484715E+00,1.075294E-04,1.484817E+00,6.878195E-05,1.484581E+00,1.566599E-04
1.647000E+00,1.484715E+00,1.078656E-04,1.484816E+00,6.899959E-05,1.484581E+00,1.571521E-04
1.648000E+00,1.484715E+00,1.081646E-04,1.484816E+00,6.919490E-05,1.484580E+00,1.575873E-04
1.649000E+00,1.484714E+00,1.084938E-04,1.484816E+00,6.940915E-05,1.484579E+00,1.580629E-04
1.650000E+00,1.484714E+00,1.088575E-04,1.484816E+00,6.963898E-05,1.484579E+00,1.585920E-04
1.651000E+00,1.484714E+00,1.092341E-04,1.484815E+00,6.987901E-05,1.484578E+00,1.591390E-04
1.652000E+00,1.484713E+00,1.096313E-04,1.484815E+00,7.013202E-05,1.484578E+00,1.597319E-04
1.653000E+00,1.484713E+00,1.100200E-04,1.484815E+00,7.037761E-05,1.484577E+00,1.602927E-04
1.654000E+00,1.484713E+00,1.104228E-04,1.484815E+00,7.063343E-05,1.484577E+00,1.608690E-04
1.655000E+00,1.484712E+00,1.108048E-04,1.484814E+00,7.087588E-05,1.484576E+00,1.614310E-04
1.656000E+00,1.484712E+00,1.111655E-04,1.484814E+00,7.111062E-05,1.484576E+00,1.619605E-04
1.657000E+00,1.484711E+00,1.115415E-04,1.484814E+00,7.135433E-05,1.484576E+00,1.625156E-04
1.658000E+00,1.484711E+00,1.119107E-04,1.484814E+00,7.159098E-05,1.484575E+00,1.630438E-04
1.659000E+00,1.484711E+00,1.123029E-04,1.484814E+00,7.184307E-05,1.484575E+00,1.636155E-04
1.660000E+00,1.484711E+00,1.127194E-04,1.484813E+00,7.211047E-05,1.484574E+00,1.642204E-04
1.661000E+00,1.484710E+00,1.131441E-04,1.484813E+00,7.238209E-05,1.484573E+00,1.648462E-04
1.662000E+00,1.484710E+00,1.136177E-04,1.484813E+00,7.268364E-05,1.484573E+00,1.655478E-04
1.663000E+00,1.484710E+00,1.140439E-04,1.484813E+00,7.295897E-05,1.484573E+00,1.661718E-04
1.664000E+00,1.484709E+00,1.144072E-04,1.484813E+00,7.319782E-05,1.484572E+00,1.667029E-04
1.665000E+00,1.484709E+00,1.148309E-04,1.484812E+00,7.347288E-05,1.484572E+00,1.673272E-04
1.666000E+00,1.484709E+00,1.152953E-04,1.484812E+00,7.377345E-05,1.484571E+00,1.680205E-04
1.667000E+00,1.484708E+00,1.157222E-04,1.484812E+00,7.404627E-05,1.484571E+00,1.686484E-04
1.668000E+00,1.484708E+00,1.161428E-04,1.484812E+00,7.431917E-05,1.484570E+00,1.692679E-04
1.669000E+00,1.484708E+00,1.165968E-04,1.484812E+00,7.460494E-05,1.484570E+00,1.699235E-04
1.670000E+00,1.484708E+00,1.170305E-04,1.484812E+00,7.488927E-05,1.484570E+00,1.705844E-04
1.671000E+00,1.484708E+00,1.174433E-04,1.484812E+00,7.515257E-05,1.484570E+00,1.711839E-04
1.672000E+00,1.484708E+00,1.178882E-04,1.484811E+00,7.543637E-05,1.484570E+00,1.718475E-04
1.673000E+00,1.484707E+00,1.182835E-04,1.484811E+00,7.569457E-05,1.484569E+00,1.724325E-04
1.674000E+00,1.484707E+00,1.186079E-04,1.484811E+00,7.590586E-05,1.484569E+00,1.729125E-04
1.675000E+00,1.484707E+00,1.189427E-04,1.484811E+00,7.612746E-05,1.484569E+00,1.734081E-04
1.676000E+00,1.484707E+00,1.192673E-04,1.484811E+00,7.634127E-05,1.484568E+00,1.738937E-04
1.677000E+00,1.484707E+00,1.196082E-04,1.484811E+00,7.655853E-05,1.484568E+00,1.743944E-04
1.678000E+00,1.484707E+00,1.199646E-04,1.484811E+00,7.678740E-05,1.484568E+00,1.749160E-04
1.679000E+00,1.484707E+00,1.202954E-04,1.484811E+00,7.699686E-05,1.484568E+00,1.753942E-04
1.680000E+00,1.484707E+00,1.206348E-04,1.484811E+00,7.721360E-05,1.484568E+00,1.759041E-04
1.681000E+00,1.484707E+00,1.209490E-04,1.484811E+00,7.741774E-05,1.484568E+00,1.763686E-04
1.682000E+00,1.484706E+00,1.212221E-04,1.484811E+00,7.759475E-05,1.484568E+00,1.767614E-04
1.683000E+00,1.484706E+00,1.214756E-04,1.484811E+00,7.775601E-05,1.484567E+00,1.771349E-04
1.684000E+00,1.484706E+00,1.217065E-04,1.484810E+00,7.790331E-05,1.484567E+00,1.774575E-04
1.685000E+00,1.484706E+00,1.219573E-04,1.484810E+00,7.806548E-05,1.484567E+00,1.778259E-04
1.686000E+00,1.484706E+00,1.222265E-04,1.484810E+00,7.824463E-05,1.484567E+00,1.782460E-04
1.687000E+00,1.484706E+00,1.224344E-04,1.484810E+00,7.837653E-05,1.484567E+00,1.785460E-04
1.688000E+00,1.484705E+00,1.226114E-04,1.484810E+00,7.849673E-05,1.484566E+00,1.787947E-04
